label,VERB,PRON,NOUN,ADJ,ADV
0,12.37719298245614,9.298245614035087,15.517543859649123,3.175438596491228,2.4035087719298245
1,9.795081967213115,9.12295081967213,10.450819672131148,1.8360655737704918,2.901639344262295
