split,label,pos,count,percentage
test,0,ADJ,122,3.290183387270766
test,0,ADP,349,9.412081984897519
test,0,ADV,83,2.238403451995685
test,0,AUX,290,7.820927723840345
test,0,CCONJ,161,4.341963322545847
test,0,DET,460,12.405609492988134
test,0,INTJ,26,0.7011866235167206
test,0,NOUN,527,14.212513484358144
test,0,NUM,32,0.8629989212513485
test,0,PART,59,1.5911542610571736
test,0,PRON,284,7.659115426105718
test,0,PROPN,697,18.797195253505933
test,0,PUNCT,148,3.9913700107874863
test,0,SCONJ,46,1.2405609492988134
test,0,VERB,424,11.434735706580367
test,1,ADJ,75,2.3255813953488373
test,1,ADP,237,7.348837209302325
test,1,ADV,112,3.4728682170542635
test,1,AUX,203,6.294573643410852
test,1,CCONJ,111,3.441860465116279
test,1,DET,282,8.744186046511627
test,1,INTJ,50,1.550387596899225
test,1,NOUN,375,11.627906976744185
test,1,NUM,13,0.40310077519379844
test,1,PART,72,2.2325581395348837
test,1,PRON,359,11.131782945736434
test,1,PROPN,692,21.45736434108527
test,1,PUNCT,214,6.635658914728682
test,1,SCONJ,35,1.0852713178294573
test,1,VERB,392,12.155038759689923
test,1,X,3,0.09302325581395349
train,0,ADJ,222,2.711284807034685
train,0,ADP,755,9.220810942843185
train,0,ADV,176,2.149487054225696
train,0,AUX,640,7.816316560820713
train,0,CCONJ,262,3.1998045920859797
train,0,DET,999,12.200781631656081
train,0,INTJ,83,1.0136785539814364
train,0,NOUN,1170,14.289203712750366
train,0,NUM,63,0.769418661455789
train,0,PART,136,1.6609672691744015
train,0,PRON,728,8.891060087933562
train,0,PROPN,1566,19.125549584758183
train,0,PUNCT,355,4.335613092330239
train,0,SCONJ,100,1.2212994626282365
train,0,VERB,932,11.382510991695163
train,0,X,1,0.012212994626282364
train,1,ADJ,152,2.0571119231289754
train,1,ADP,531,7.1863580998781975
train,1,ADV,260,3.5187440790364053
train,1,AUX,458,6.198403031533361
train,1,CCONJ,248,3.356340506157802
train,1,DET,689,9.324671809446475
train,1,INTJ,101,1.3668967383949113
train,1,NOUN,900,12.180267965895249
train,1,NUM,44,0.5954797672215455
train,1,PART,95,1.2856949519556098
train,1,PRON,771,10.434429557450263
train,1,PROPN,1658,22.438760319393694
train,1,PUNCT,612,8.28258221680877
train,1,SCONJ,67,0.9067532819055353
train,1,VERB,798,10.799837596427121
train,1,X,5,0.06766815536608473
