label,VERB,PRON,NOUN,ADJ,ADV
0,0.6111111111111112,0.4722222222222222,0.7083333333333334,0.18055555555555555,0.1111111111111111
1,0.38596491228070173,0.49122807017543857,0.40350877192982454,0.12280701754385964,0.03508771929824561
