split,label,pos,count,percentage
test,0,ADJ,14,2.3255813953488373
test,0,ADP,49,8.13953488372093
test,0,ADV,15,2.4916943521594686
test,0,AUX,45,7.475083056478406
test,0,CCONJ,26,4.318936877076412
test,0,DET,75,12.458471760797343
test,0,INTJ,1,0.16611295681063123
test,0,NOUN,90,14.950166112956811
test,0,NUM,8,1.3289036544850499
test,0,PART,10,1.6611295681063123
test,0,PRON,52,8.637873754152825
test,0,PROPN,113,18.770764119601328
test,0,PUNCT,22,3.654485049833887
test,0,SCONJ,9,1.495016611295681
test,0,VERB,73,12.12624584717608
test,1,ADJ,13,3.0162412993039442
test,1,ADP,32,7.424593967517401
test,1,ADV,9,2.0881670533642693
test,1,AUX,30,6.960556844547564
test,1,CCONJ,10,2.320185614849188
test,1,DET,39,9.048723897911833
test,1,INTJ,9,2.0881670533642693
test,1,NOUN,57,13.22505800464037
test,1,PART,12,2.7842227378190256
test,1,PRON,42,9.74477958236659
test,1,PROPN,95,22.041763341067284
test,1,PUNCT,26,6.0324825986078885
test,1,SCONJ,4,0.9280742459396751
test,1,VERB,53,12.296983758700696
train,0,ADJ,37,2.800908402725208
train,0,ADP,128,9.689629068887207
train,0,ADV,31,2.3467070401211205
train,0,AUX,104,7.872823618470855
train,0,CCONJ,43,3.255109765329296
train,0,DET,179,13.550340651021953
train,0,INTJ,14,1.0598031794095382
train,0,NOUN,175,13.247539742619228
train,0,NUM,12,0.9084027252081757
train,0,PART,19,1.4383043149129446
train,0,PRON,127,9.613928841786525
train,0,PROPN,251,19.00075700227101
train,0,PUNCT,52,3.9364118092354277
train,0,SCONJ,13,0.9841029523088569
train,0,VERB,136,10.295230885692657
train,1,ADJ,20,1.996007984031936
train,1,ADP,81,8.083832335329342
train,1,ADV,30,2.9940119760479043
train,1,AUX,73,7.285429141716567
train,1,CCONJ,32,3.193612774451098
train,1,DET,79,7.884231536926148
train,1,INTJ,7,0.6986027944111777
train,1,NOUN,150,14.970059880239521
train,1,NUM,11,1.0978043912175648
train,1,PART,10,0.998003992015968
train,1,PRON,97,9.68063872255489
train,1,PROPN,238,23.75249500998004
train,1,PUNCT,63,6.287425149700598
train,1,SCONJ,6,0.5988023952095808
train,1,VERB,105,10.479041916167665
