split,label,pos,count,percentage
test,0,ADJ,31,3.822441430332922
test,0,ADP,82,10.110974106041924
test,0,ADV,16,1.972872996300863
test,0,AUX,65,8.014796547472256
test,0,CCONJ,30,3.6991368680641186
test,0,DET,80,9.864364981504316
test,0,INTJ,6,0.7398273736128237
test,0,NOUN,116,14.303329223181258
test,0,NUM,7,0.8631319358816276
test,0,PART,10,1.2330456226880395
test,0,PRON,72,8.877928483353884
test,0,PROPN,138,17.016029593094945
test,0,PUNCT,34,4.192355117139334
test,0,SCONJ,12,1.4796547472256474
test,0,VERB,112,13.810110974106042
test,1,ADJ,16,1.873536299765808
test,1,ADP,60,7.02576112412178
test,1,ADV,34,3.981264637002342
test,1,AUX,63,7.377049180327869
test,1,CCONJ,28,3.278688524590164
test,1,DET,63,7.377049180327869
test,1,INTJ,16,1.873536299765808
test,1,NOUN,95,11.124121779859484
test,1,NUM,2,0.234192037470726
test,1,PART,26,3.0444964871194378
test,1,PRON,112,13.114754098360656
test,1,PROPN,186,21.779859484777518
test,1,PUNCT,56,6.557377049180328
test,1,SCONJ,7,0.819672131147541
test,1,VERB,90,10.53864168618267
train,0,ADJ,58,3.0558482613277134
train,0,ADP,183,9.64172813487882
train,0,ADV,48,2.528977871443625
train,0,AUX,152,8.008429926238145
train,0,CCONJ,65,3.4246575342465753
train,0,DET,230,12.118018967334036
train,0,INTJ,15,0.7903055848261328
train,0,NOUN,253,13.32982086406744
train,0,NUM,12,0.6322444678609063
train,0,PART,37,1.9494204425711275
train,0,PRON,186,9.799789251844047
train,0,PROPN,347,18.282402528977872
train,0,PUNCT,62,3.266596417281349
train,0,SCONJ,13,0.684931506849315
train,0,VERB,236,12.434141201264488
train,0,X,1,0.05268703898840885
train,1,ADJ,42,2.3516237402015676
train,1,ADP,129,7.222844344904815
train,1,ADV,62,3.471444568868981
train,1,AUX,111,6.215005599104144
train,1,CCONJ,56,3.135498320268757
train,1,DET,158,8.846584546472565
train,1,INTJ,33,1.8477043673012319
train,1,NOUN,205,11.478163493840986
train,1,NUM,8,0.4479283314669653
train,1,PART,24,1.343784994400896
train,1,PRON,225,12.597984322508399
train,1,PROPN,371,20.772676371780516
train,1,PUNCT,120,6.718924972004479
train,1,SCONJ,21,1.1758118701007838
train,1,VERB,220,12.318029115341545
train,1,X,1,0.055991041433370664
