split,label,pos,count,percentage
test,0,ADJ,8,2.395209580838323
test,0,ADP,32,9.580838323353293
test,0,ADV,7,2.095808383233533
test,0,AUX,32,9.580838323353293
test,0,CCONJ,13,3.8922155688622753
test,0,DET,34,10.179640718562874
test,0,INTJ,6,1.7964071856287425
test,0,NOUN,49,14.67065868263473
test,0,NUM,4,1.1976047904191616
test,0,PART,3,0.8982035928143712
test,0,PRON,31,9.281437125748504
test,0,PROPN,61,18.263473053892216
test,0,PUNCT,13,3.8922155688622753
test,0,SCONJ,6,1.7964071856287425
test,0,VERB,35,10.479041916167665
test,1,ADJ,12,2.93398533007335
test,1,ADP,32,7.823960880195599
test,1,ADV,21,5.134474327628362
test,1,AUX,24,5.8679706601467
test,1,CCONJ,12,2.93398533007335
test,1,DET,33,8.06845965770171
test,1,INTJ,5,1.2224938875305624
test,1,NOUN,50,12.224938875305623
test,1,NUM,3,0.7334963325183375
test,1,PART,4,0.9779951100244498
test,1,PRON,61,14.91442542787286
test,1,PROPN,76,18.581907090464547
test,1,PUNCT,24,5.8679706601467
test,1,SCONJ,1,0.24449877750611246
test,1,VERB,51,12.469437652811736
train,0,ADJ,30,3.579952267303103
train,0,ADP,77,9.18854415274463
train,0,ADV,19,2.2673031026252985
train,0,AUX,59,7.040572792362768
train,0,CCONJ,29,3.460620525059666
train,0,DET,112,13.365155131264917
train,0,INTJ,11,1.3126491646778042
train,0,NOUN,105,12.52983293556086
train,0,NUM,5,0.5966587112171837
train,0,PART,17,2.028639618138425
train,0,PRON,81,9.665871121718377
train,0,PROPN,166,19.809069212410503
train,0,PUNCT,28,3.341288782816229
train,0,SCONJ,8,0.954653937947494
train,0,VERB,91,10.859188544152744
train,1,ADJ,17,1.927437641723356
train,1,ADP,62,7.029478458049887
train,1,ADV,29,3.2879818594104306
train,1,AUX,54,6.122448979591836
train,1,CCONJ,32,3.6281179138321997
train,1,DET,60,6.802721088435374
train,1,INTJ,15,1.7006802721088434
train,1,NOUN,108,12.244897959183673
train,1,NUM,2,0.22675736961451248
train,1,PART,14,1.5873015873015872
train,1,PRON,117,13.26530612244898
train,1,PROPN,174,19.727891156462587
train,1,PUNCT,90,10.204081632653061
train,1,SCONJ,5,0.5668934240362812
train,1,VERB,103,11.678004535147393
