split,label,pos,count,percentage
test,0,ADJ,128,3.451995685005394
test,0,ADP,325,8.764832793959007
test,0,ADV,83,2.238403451995685
test,0,AUX,287,7.7400215749730314
test,0,CCONJ,158,4.261057173678533
test,0,DET,462,12.459546925566343
test,0,INTJ,29,0.7820927723840345
test,0,NOUN,537,14.482200647249192
test,0,NUM,31,0.8360302049622438
test,0,PART,57,1.5372168284789645
test,0,PRON,301,8.117583603020496
test,0,PROPN,689,18.581445523193096
test,0,PUNCT,155,4.180151024811219
test,0,SCONJ,49,1.3214670981661274
test,0,VERB,417,11.245954692556634
test,1,ADJ,71,2.201550387596899
test,1,ADP,240,7.441860465116279
test,1,ADV,105,3.255813953488372
test,1,AUX,213,6.604651162790698
test,1,CCONJ,109,3.37984496124031
test,1,DET,284,8.806201550387597
test,1,INTJ,52,1.6124031007751938
test,1,NOUN,376,11.65891472868217
test,1,NUM,14,0.43410852713178294
test,1,PART,73,2.2635658914728682
test,1,PRON,353,10.945736434108527
test,1,PROPN,686,21.271317829457363
test,1,PUNCT,217,6.728682170542636
test,1,SCONJ,37,1.1472868217054264
test,1,VERB,392,12.155038759689923
test,1,X,3,0.09302325581395349
train,0,ADJ,227,2.772349780166097
train,0,ADP,746,9.110893991206645
train,0,ADV,180,2.1983390327308254
train,0,AUX,632,7.718612603810454
train,0,CCONJ,262,3.1998045920859797
train,0,DET,990,12.090864680019541
train,0,INTJ,82,1.0014655593551538
train,0,NOUN,1170,14.289203712750366
train,0,NUM,68,0.8304836345872008
train,0,PART,134,1.6365412799218368
train,0,PRON,731,8.927699071812409
train,0,PROPN,1561,19.06448461162677
train,0,PUNCT,373,4.555446995603322
train,0,SCONJ,99,1.2090864680019542
train,0,VERB,931,11.370297997068882
train,0,X,2,0.024425989252564728
train,1,ADJ,155,2.0977128163486265
train,1,ADP,527,7.132223575585329
train,1,ADV,242,3.2751387197185005
train,1,AUX,461,6.239003924753011
train,1,CCONJ,255,3.4510759236703206
train,1,DET,690,9.338205440519692
train,1,INTJ,95,1.2856949519556098
train,1,NOUN,899,12.166734334822033
train,1,NUM,40,0.5413452429286778
train,1,PART,92,1.245094058735959
train,1,PRON,773,10.461496819596698
train,1,PROPN,1674,22.655298416565163
train,1,PUNCT,623,8.431452158614157
train,1,SCONJ,66,0.8932196508323184
train,1,VERB,791,10.705102178914602
train,1,X,6,0.08120178643930166
