label,VERB,PRON,NOUN,ADJ,ADV
0,1.7798165137614679,1.2935779816513762,1.8073394495412844,0.42201834862385323,0.29357798165137616
1,1.4086956521739131,1.2782608695652173,1.3217391304347825,0.21739130434782608,0.3826086956521739
