split,label,pos,count,percentage
test,0,ADJ,136,4.030823947836396
test,0,ADP,383,11.35151155898044
test,0,ADV,92,2.7267338470657974
test,0,AUX,327,9.69176052163604
test,0,CCONJ,186,5.512744516893894
test,0,DET,515,15.263781861292236
test,0,INTJ,31,0.918790752815649
test,0,NOUN,602,17.842323651452283
test,0,NUM,36,1.066982809721399
test,0,PART,63,1.8672199170124482
test,0,PROPN,774,22.940130409010077
test,0,PUNCT,174,5.157083580320095
test,0,SCONJ,55,1.6301126259632484
test,1,ADJ,83,2.9474431818181817
test,1,ADP,273,9.694602272727273
test,1,ADV,121,4.296875
test,1,AUX,240,8.522727272727273
test,1,CCONJ,123,4.3678977272727275
test,1,DET,326,11.576704545454545
test,1,INTJ,58,2.059659090909091
test,1,NOUN,431,15.305397727272727
test,1,NUM,17,0.6036931818181818
test,1,PART,83,2.9474431818181817
test,1,PROPN,774,27.485795454545453
test,1,PUNCT,243,8.629261363636363
test,1,SCONJ,40,1.4204545454545454
test,1,X,4,0.14204545454545456
train,0,ADJ,264,3.5918367346938775
train,0,ADP,833,11.333333333333334
train,0,ADV,208,2.8299319727891157
train,0,AUX,716,9.741496598639456
train,0,CCONJ,299,4.068027210884353
train,0,DET,1119,15.224489795918368
train,0,INTJ,92,1.251700680272109
train,0,NOUN,1321,17.972789115646258
train,0,NUM,74,1.0068027210884354
train,0,PART,150,2.0408163265306123
train,0,PROPN,1761,23.959183673469386
train,0,PUNCT,402,5.469387755102041
train,0,SCONJ,109,1.4829931972789117
train,0,X,2,0.027210884353741496
train,1,ADJ,170,2.612571077301368
train,1,ADP,596,9.159366835715383
train,1,ADV,283,4.3491624404487474
train,1,AUX,512,7.868449362225296
train,1,CCONJ,281,4.318426310127555
train,1,DET,773,11.879514369140924
train,1,INTJ,112,1.7212232979867834
train,1,NOUN,1002,15.398801290917474
train,1,NUM,50,0.768403258029814
train,1,PART,112,1.7212232979867834
train,1,PROPN,1849,28.415552481942523
train,1,PUNCT,684,10.511756569847856
train,1,SCONJ,76,1.1679729522053173
train,1,X,7,0.10757645612417396
