split,label,pos,count,percentage
test,0,ADJ,130,3.3757465593352376
test,0,ADP,350,9.088548428979486
test,0,ADV,85,2.207218904180732
test,0,AUX,306,7.945988055050636
test,0,CCONJ,172,4.466372370812776
test,0,DET,462,11.996883926252922
test,0,INTJ,30,0.7790184367696702
test,0,NOUN,552,14.333939236561932
test,0,NUM,30,0.7790184367696702
test,0,PART,58,1.5061023110880292
test,0,PRON,307,7.971955336276292
test,0,PROPN,711,18.462736951441183
test,0,PUNCT,163,4.232666839781875
test,0,SCONJ,53,1.3762659049597508
test,0,VERB,442,11.477538301739807
test,1,ADJ,76,2.3305734437289174
test,1,ADP,247,7.574363692118982
test,1,ADV,107,3.2812020852499235
test,1,AUX,210,6.439742410303588
test,1,CCONJ,112,3.434529285495247
test,1,DET,289,8.8623121741797
test,1,INTJ,54,1.655933762649494
test,1,NOUN,387,11.86752529898804
test,1,NUM,15,0.45998160073597055
test,1,PART,74,2.269242563630788
test,1,PRON,357,10.9475620975161
test,1,PROPN,693,21.25114995400184
test,1,PUNCT,216,6.623735050597976
test,1,SCONJ,39,1.1959521619135234
test,1,VERB,382,11.714198098742717
test,1,X,3,0.09199632014719411
train,0,ADJ,234,2.7824019024970275
train,0,ADP,763,9.072532699167658
train,0,ADV,198,2.3543400713436387
train,0,AUX,650,7.728894173602853
train,0,CCONJ,279,3.3174791914387636
train,0,DET,1022,12.152199762187871
train,0,INTJ,85,1.0107015457788346
train,0,NOUN,1204,14.31629013079667
train,0,NUM,66,0.7847800237812128
train,0,PART,129,1.5338882282996433
train,0,PRON,752,8.941736028537456
train,0,PROPN,1603,19.06064209274673
train,0,PUNCT,369,4.387633769322235
train,0,SCONJ,101,1.2009512485136742
train,0,VERB,953,11.331747919143876
train,0,X,2,0.023781212841854936
train,1,ADJ,154,2.077992173795709
train,1,ADP,533,7.192011874240993
train,1,ADV,260,3.508298475239509
train,1,AUX,445,6.004587774929159
train,1,CCONJ,248,3.3463770071515313
train,1,DET,699,9.431925516124679
train,1,INTJ,102,1.3763324787478073
train,1,NOUN,895,12.076642828228309
train,1,NUM,45,0.607205505329915
train,1,PART,101,1.3628390230738092
train,1,PRON,775,10.457428147348535
train,1,PROPN,1670,22.534070975576846
train,1,PUNCT,612,8.257994872486844
train,1,SCONJ,69,0.9310484415058696
train,1,VERB,799,10.78127108352449
train,1,X,4,0.05397382269599244
