label,VERB,PRON,NOUN,ADJ,ADV
0,13.482456140350877,0.0,16.86842105263158,3.508771929824561,2.6315789473684212
1,11.057377049180328,0.0,11.745901639344263,2.0737704918032787,3.3114754098360657
