label,VERB,PRON,NOUN,ADJ,ADV
0,13.228070175438596,10.026315789473685,16.56140350877193,3.4298245614035086,2.543859649122807
1,10.737704918032787,10.155737704918034,11.418032786885245,2.0,3.221311475409836
