split,label,pos,count,percentage
test,0,ADJ,133,3.2494502809675057
test,0,ADP,370,9.039824089909601
test,0,ADV,86,2.1011483019789887
test,0,AUX,318,7.769362325922306
test,0,CCONJ,183,4.47104813095529
test,0,DET,500,12.21597849987784
test,0,INTJ,29,0.7085267529929148
test,0,NOUN,587,14.341558758856584
test,0,NUM,36,0.8795504519912045
test,0,PART,63,1.539213290984608
test,0,PRON,329,8.038113852919619
test,0,PROPN,760,18.568287319814317
test,0,PUNCT,173,4.226728560957732
test,0,SCONJ,54,1.3193256779868068
test,0,VERB,472,11.53188370388468
test,1,ADJ,81,2.2823330515638207
test,1,ADP,266,7.495069033530572
test,1,ADV,113,3.1839954916877993
test,1,AUX,231,6.508875739644971
test,1,CCONJ,117,3.2967032967032965
test,1,DET,313,8.819385742462666
test,1,INTJ,55,1.5497323189630883
test,1,NOUN,418,11.77796562411947
test,1,NUM,15,0.42265426880811496
test,1,PART,82,2.3105100028176953
test,1,PRON,401,11.298957452803606
test,1,PROPN,749,21.104536489151872
test,1,PUNCT,234,6.593406593406593
test,1,SCONJ,39,1.098901098901099
test,1,VERB,432,12.172442941673712
test,1,X,3,0.08453085376162299
train,0,ADJ,260,2.8761061946902653
train,0,ADP,821,9.081858407079647
train,0,ADV,200,2.2123893805309733
train,0,AUX,697,7.710176991150442
train,0,CCONJ,288,3.185840707964602
train,0,DET,1090,12.057522123893806
train,0,INTJ,90,0.995575221238938
train,0,NOUN,1296,14.336283185840708
train,0,NUM,72,0.7964601769911505
train,0,PART,148,1.6371681415929205
train,0,PRON,814,9.004424778761061
train,0,PROPN,1723,19.059734513274336
train,0,PUNCT,393,4.347345132743363
train,0,SCONJ,107,1.1836283185840708
train,0,VERB,1039,11.493362831858407
train,0,X,2,0.022123893805309734
train,1,ADJ,167,2.084893882646692
train,1,ADP,573,7.153558052434457
train,1,ADV,264,3.295880149812734
train,1,AUX,493,6.154806491885144
train,1,CCONJ,274,3.420724094881398
train,1,DET,747,9.325842696629213
train,1,INTJ,109,1.3607990012484394
train,1,NOUN,973,12.147315855181024
train,1,NUM,48,0.599250936329588
train,1,PART,106,1.32334581772784
train,1,PRON,847,10.574282147315856
train,1,PROPN,1790,22.347066167290887
train,1,PUNCT,663,8.277153558052435
train,1,SCONJ,72,0.898876404494382
train,1,VERB,878,10.961298377028713
train,1,X,6,0.0749063670411985
