label,VERB,PRON,NOUN,ADJ,ADV
0,11.75438596491228,9.175438596491228,14.921052631578947,3.1403508771929824,2.324561403508772
1,9.704918032786885,9.28688524590164,10.28688524590164,1.8852459016393444,3.057377049180328
