split,label,pos,count,percentage
test,0,ADJ,30,3.6991368680641186
test,0,ADP,72,8.877928483353884
test,0,ADV,19,2.342786683107275
test,0,AUX,57,7.028360049321825
test,0,CCONJ,44,5.425400739827373
test,0,DET,95,11.713933415536374
test,0,INTJ,8,0.9864364981504316
test,0,NOUN,110,13.563501849568434
test,0,NUM,4,0.4932182490752158
test,0,PART,13,1.6029593094944512
test,0,PRON,67,8.261405672009865
test,0,PROPN,148,18.249075215782984
test,0,PUNCT,42,5.178791615289765
test,0,SCONJ,10,1.2330456226880395
test,0,VERB,92,11.344019728729963
test,1,ADJ,13,1.5222482435597189
test,1,ADP,66,7.7283372365339575
test,1,ADV,30,3.51288056206089
test,1,AUX,49,5.737704918032787
test,1,CCONJ,35,4.098360655737705
test,1,DET,88,10.304449648711945
test,1,INTJ,13,1.5222482435597189
test,1,NOUN,95,11.124121779859484
test,1,NUM,2,0.234192037470726
test,1,PART,21,2.459016393442623
test,1,PRON,101,11.826697892271662
test,1,PROPN,167,19.55503512880562
test,1,PUNCT,48,5.620608899297424
test,1,SCONJ,15,1.756440281030445
test,1,VERB,110,12.880562060889929
test,1,X,1,0.117096018735363
train,0,ADJ,55,2.897787144362487
train,0,ADP,165,8.69336143308746
train,0,ADV,46,2.4236037934668073
train,0,AUX,160,8.429926238145416
train,0,CCONJ,67,3.530031612223393
train,0,DET,212,11.169652265542677
train,0,INTJ,18,0.9483667017913593
train,0,NOUN,262,13.804004214963118
train,0,NUM,11,0.5795574288724974
train,0,PART,37,1.9494204425711275
train,0,PRON,181,9.536354056902002
train,0,PROPN,342,18.01896733403583
train,0,PUNCT,79,4.1622760800842995
train,0,SCONJ,18,0.9483667017913593
train,0,VERB,244,12.855637513171759
train,0,X,1,0.05268703898840885
train,1,ADJ,30,1.6797312430011198
train,1,ADP,131,7.3348264277715565
train,1,ADV,67,3.7513997760358344
train,1,AUX,108,6.047032474804031
train,1,CCONJ,71,3.975363941769317
train,1,DET,163,9.126539753639417
train,1,INTJ,23,1.2877939529675253
train,1,NOUN,195,10.918253079507279
train,1,NUM,13,0.7278835386338186
train,1,PART,23,1.2877939529675253
train,1,PRON,227,12.70996640537514
train,1,PROPN,362,20.26875699888018
train,1,PUNCT,142,7.950727883538634
train,1,SCONJ,21,1.1758118701007838
train,1,VERB,209,11.702127659574469
train,1,X,1,0.055991041433370664
