split,label,pos,count,percentage
test,0,ADJ,9,2.694610778443114
test,0,ADP,33,9.880239520958083
test,0,ADV,9,2.694610778443114
test,0,AUX,33,9.880239520958083
test,0,CCONJ,11,3.2934131736526946
test,0,DET,41,12.275449101796408
test,0,NOUN,40,11.976047904191617
test,0,NUM,2,0.5988023952095808
test,0,PART,9,2.694610778443114
test,0,PRON,19,5.688622754491018
test,0,PROPN,59,17.664670658682635
test,0,PUNCT,11,3.2934131736526946
test,0,SCONJ,1,0.2994011976047904
test,0,VERB,57,17.065868263473053
test,1,ADJ,5,1.2224938875305624
test,1,ADP,30,7.334963325183374
test,1,ADV,11,2.6894865525672373
test,1,AUX,21,5.134474327628362
test,1,CCONJ,15,3.667481662591687
test,1,DET,44,10.75794621026895
test,1,INTJ,12,2.93398533007335
test,1,NOUN,42,10.268948655256724
test,1,NUM,2,0.4889975550122249
test,1,PART,4,0.9779951100244498
test,1,PRON,61,14.91442542787286
test,1,PROPN,73,17.848410757946212
test,1,PUNCT,24,5.8679706601467
test,1,SCONJ,2,0.4889975550122249
test,1,VERB,62,15.158924205378973
test,1,X,1,0.24449877750611246
train,0,ADJ,25,2.983293556085919
train,0,ADP,89,10.620525059665871
train,0,ADV,12,1.431980906921241
train,0,AUX,72,8.591885441527447
train,0,CCONJ,23,2.7446300715990453
train,0,DET,100,11.933174224343675
train,0,INTJ,4,0.477326968973747
train,0,NOUN,107,12.768496420047732
train,0,NUM,9,1.0739856801909309
train,0,PART,17,2.028639618138425
train,0,PRON,96,11.455847255369928
train,0,PROPN,151,18.01909307875895
train,0,PUNCT,23,2.7446300715990453
train,0,SCONJ,16,1.909307875894988
train,0,VERB,94,11.217183770883056
train,1,ADJ,17,1.927437641723356
train,1,ADP,52,5.895691609977324
train,1,ADV,28,3.1746031746031744
train,1,AUX,60,6.802721088435374
train,1,CCONJ,21,2.380952380952381
train,1,DET,88,9.977324263038549
train,1,INTJ,12,1.3605442176870748
train,1,NOUN,106,12.01814058956916
train,1,NUM,7,0.7936507936507936
train,1,PART,7,0.7936507936507936
train,1,PRON,127,14.399092970521542
train,1,PROPN,173,19.614512471655328
train,1,PUNCT,58,6.575963718820861
train,1,SCONJ,11,1.2471655328798186
train,1,VERB,113,12.811791383219955
train,1,X,2,0.22675736961451248
