label,VERB,PRON,NOUN,ADJ,ADV
0,2.0973451327433628,1.3805309734513274,2.52212389380531,0.5486725663716814,0.37168141592920356
1,1.4051724137931034,1.3793103448275863,1.5689655172413792,0.19827586206896552,0.3879310344827586
