label,VERB,PRON,NOUN,ADJ,ADV
0,13.228070175438596,10.017543859649123,16.5,3.4298245614035086,2.543859649122807
1,10.631147540983607,10.19672131147541,11.385245901639344,2.0163934426229506,3.1065573770491803
