split,label,pos,count,percentage
test,0,ADJ,134,3.273882237967261
test,0,ADP,375,9.16198387490838
test,0,ADV,91,2.223308086977767
test,0,AUX,313,7.647202540923528
test,0,CCONJ,181,4.422184216955778
test,0,DET,506,12.362570241876375
test,0,INTJ,29,0.7085267529929148
test,0,NOUN,587,14.341558758856584
test,0,NUM,35,0.8551184949914488
test,0,PART,63,1.539213290984608
test,0,PRON,328,8.013681895919863
test,0,PROPN,757,18.49499144881505
test,0,PUNCT,170,4.153432689958466
test,0,SCONJ,55,1.3437576349865625
test,0,VERB,469,11.458587832885414
test,1,ADJ,82,2.3105100028176953
test,1,ADP,264,7.438715131022823
test,1,ADV,112,3.155818540433925
test,1,AUX,231,6.508875739644971
test,1,CCONJ,119,3.353057199211045
test,1,DET,315,8.875739644970414
test,1,INTJ,58,1.6342631727247112
test,1,NOUN,423,11.918850380388841
test,1,NUM,15,0.42265426880811496
test,1,PART,81,2.2823330515638207
test,1,PRON,396,11.158072696534235
test,1,PROPN,757,21.32995209918287
test,1,PUNCT,230,6.480698788391096
test,1,SCONJ,39,1.098901098901099
test,1,VERB,424,11.947027331642717
test,1,X,3,0.08453085376162299
train,0,ADJ,257,2.8429203539823007
train,0,ADP,820,9.070796460176991
train,0,ADV,199,2.2013274336283186
train,0,AUX,701,7.754424778761062
train,0,CCONJ,290,3.2079646017699117
train,0,DET,1096,12.123893805309734
train,0,INTJ,87,0.9623893805309734
train,0,NOUN,1294,14.314159292035399
train,0,NUM,74,0.8185840707964602
train,0,PART,145,1.6039823008849559
train,0,PRON,814,9.004424778761061
train,0,PROPN,1719,19.015486725663717
train,0,PUNCT,397,4.3915929203539825
train,0,SCONJ,106,1.1725663716814159
train,0,VERB,1039,11.493362831858407
train,0,X,2,0.022123893805309734
train,1,ADJ,164,2.0474406991260925
train,1,ADP,579,7.228464419475656
train,1,ADV,267,3.3333333333333335
train,1,AUX,483,6.0299625468164795
train,1,CCONJ,276,3.445692883895131
train,1,DET,751,9.375780274656679
train,1,INTJ,109,1.3607990012484394
train,1,NOUN,966,12.059925093632959
train,1,NUM,49,0.6117353308364545
train,1,PART,109,1.3607990012484394
train,1,PRON,848,10.58676654182272
train,1,PROPN,1799,22.459425717852685
train,1,PUNCT,656,8.18976279650437
train,1,SCONJ,74,0.9238451935081149
train,1,VERB,873,10.898876404494382
train,1,X,7,0.08739076154806492
