split,label,pos,count,percentage
test,0,ADJ,7,5.147058823529412
test,0,ADP,17,12.5
test,0,ADV,5,3.676470588235294
test,0,AUX,10,7.352941176470588
test,0,CCONJ,5,3.676470588235294
test,0,DET,23,16.91176470588235
test,0,INTJ,1,0.7352941176470589
test,0,NOUN,20,14.705882352941176
test,0,NUM,1,0.7352941176470589
test,0,PRON,7,5.147058823529412
test,0,PROPN,17,12.5
test,0,PUNCT,5,3.676470588235294
test,0,VERB,18,13.235294117647058
test,1,ADJ,1,1.2048192771084338
test,1,ADP,6,7.228915662650603
test,1,ADV,3,3.6144578313253013
test,1,AUX,4,4.819277108433735
test,1,CCONJ,3,3.6144578313253013
test,1,DET,5,6.024096385542169
test,1,INTJ,2,2.4096385542168677
test,1,NOUN,8,9.63855421686747
test,1,PART,3,3.6144578313253013
test,1,PRON,12,14.457831325301205
test,1,PROPN,19,22.89156626506024
test,1,PUNCT,6,7.228915662650603
test,1,VERB,11,13.25301204819277
train,0,ADJ,7,2.6515151515151514
train,0,ADP,27,10.227272727272727
train,0,ADV,10,3.787878787878788
train,0,AUX,17,6.4393939393939394
train,0,CCONJ,12,4.545454545454546
train,0,DET,34,12.878787878787879
train,0,INTJ,2,0.7575757575757576
train,0,NOUN,34,12.878787878787879
train,0,NUM,2,0.7575757575757576
train,0,PART,1,0.3787878787878788
train,0,PRON,19,7.196969696969697
train,0,PROPN,50,18.939393939393938
train,0,PUNCT,10,3.787878787878788
train,0,SCONJ,3,1.1363636363636365
train,0,VERB,36,13.636363636363637
train,1,ADJ,6,3.5294117647058822
train,1,ADP,12,7.0588235294117645
train,1,ADV,6,3.5294117647058822
train,1,AUX,5,2.9411764705882355
train,1,CCONJ,7,4.117647058823529
train,1,DET,13,7.647058823529412
train,1,INTJ,2,1.1764705882352942
train,1,NOUN,18,10.588235294117647
train,1,PART,3,1.7647058823529411
train,1,PRON,17,10.0
train,1,PROPN,47,27.647058823529413
train,1,PUNCT,18,10.588235294117647
train,1,SCONJ,1,0.5882352941176471
train,1,VERB,15,8.823529411764707
