split,label,pos,count,percentage
test,0,ADJ,115,3.2096008931063356
test,0,ADP,331,9.23806865754954
test,0,ADV,82,2.288584984649735
test,0,AUX,283,7.898409154339938
test,0,CCONJ,156,4.353893385431203
test,0,DET,439,12.252302539771142
test,0,INTJ,28,0.7814680435389338
test,0,NOUN,505,14.094334356684342
test,0,NUM,29,0.8093776165224672
test,0,PART,50,1.3954786491766675
test,0,PRON,293,8.177504884175272
test,0,PROPN,669,18.67150432598381
test,0,PUNCT,146,4.074797655595869
test,0,SCONJ,50,1.3954786491766675
test,0,VERB,407,11.359196204298074
test,1,ADJ,74,2.2846557579499844
test,1,ADP,238,7.347946897190491
test,1,ADV,115,3.550478542760111
test,1,AUX,221,6.82309354739117
test,1,CCONJ,103,3.179993825254708
test,1,DET,279,8.613769682000617
test,1,INTJ,52,1.6054337758567458
test,1,NOUN,364,11.238036430997221
test,1,NUM,14,0.4322321704229701
test,1,PART,73,2.253782031491201
test,1,PRON,349,10.774930534115468
test,1,PROPN,689,21.271997530101885
test,1,PUNCT,225,6.946588453226305
test,1,SCONJ,37,1.1423278789749922
test,1,VERB,402,12.411238036430998
test,1,X,4,0.1234949058351343
train,0,ADJ,231,2.914091081115176
train,0,ADP,725,9.145956856313864
train,0,ADV,177,2.232874984231109
train,0,AUX,618,7.796139775450991
train,0,CCONJ,264,3.3303898069887725
train,0,DET,951,11.996972372902738
train,0,INTJ,73,0.9209032420840166
train,0,NOUN,1122,14.154156679702284
train,0,NUM,63,0.7947521130314116
train,0,PART,122,1.5390437744417813
train,0,PRON,739,9.322568436987511
train,0,PROPN,1509,19.036205374038097
train,0,PUNCT,341,4.301753500693831
train,0,SCONJ,93,1.1732055001892268
train,0,VERB,897,11.31575627601867
train,0,X,2,0.025230225810521003
train,1,ADJ,150,2.0573309559731174
train,1,ADP,523,7.173227266492937
train,1,ADV,258,3.5386092442737622
train,1,AUX,463,6.35029488410369
train,1,CCONJ,250,3.4288849266218624
train,1,DET,676,9.271704841585516
train,1,INTJ,101,1.3852695103552324
train,1,NOUN,864,11.850226306405157
train,1,NUM,45,0.6171992867919353
train,1,PART,98,1.3441228912357701
train,1,PRON,793,10.876422987244547
train,1,PROPN,1603,21.986010149499382
train,1,PUNCT,598,8.201892744479496
train,1,SCONJ,68,0.9326567000411466
train,1,VERB,797,10.931285146070499
train,1,X,4,0.0548621588259498
