split,label,pos,count,percentage
test,0,ADJ,4,4.3478260869565215
test,0,ADP,14,15.217391304347826
test,0,ADV,1,1.0869565217391304
test,0,AUX,9,9.782608695652174
test,0,CCONJ,3,3.260869565217391
test,0,DET,10,10.869565217391305
test,0,NOUN,9,9.782608695652174
test,0,NUM,2,2.1739130434782608
test,0,PART,1,1.0869565217391304
test,0,PRON,12,13.043478260869565
test,0,PROPN,9,9.782608695652174
test,0,PUNCT,2,2.1739130434782608
test,0,VERB,16,17.391304347826086
test,1,ADJ,3,2.479338842975207
test,1,ADP,7,5.785123966942149
test,1,ADV,7,5.785123966942149
test,1,AUX,14,11.570247933884298
test,1,CCONJ,4,3.3057851239669422
test,1,DET,10,8.264462809917354
test,1,INTJ,1,0.8264462809917356
test,1,NOUN,7,5.785123966942149
test,1,PART,3,2.479338842975207
test,1,PRON,17,14.049586776859504
test,1,PROPN,25,20.66115702479339
test,1,PUNCT,9,7.43801652892562
test,1,SCONJ,2,1.6528925619834711
test,1,VERB,12,9.917355371900827
train,0,ADJ,6,2.8846153846153846
train,0,ADP,18,8.653846153846153
train,0,ADV,7,3.3653846153846154
train,0,AUX,15,7.211538461538462
train,0,CCONJ,7,3.3653846153846154
train,0,DET,28,13.461538461538462
train,0,INTJ,3,1.4423076923076923
train,0,NOUN,34,16.346153846153847
train,0,PART,5,2.4038461538461537
train,0,PRON,19,9.134615384615385
train,0,PROPN,36,17.307692307692307
train,0,PUNCT,3,1.4423076923076923
train,0,SCONJ,4,1.9230769230769231
train,0,VERB,23,11.057692307692308
train,1,ADJ,8,2.8268551236749118
train,1,ADP,24,8.480565371024735
train,1,ADV,10,3.5335689045936394
train,1,AUX,23,8.12720848056537
train,1,CCONJ,7,2.4734982332155475
train,1,DET,24,8.480565371024735
train,1,INTJ,3,1.0600706713780919
train,1,NOUN,26,9.187279151943462
train,1,PART,4,1.4134275618374559
train,1,PRON,33,11.66077738515901
train,1,PROPN,57,20.141342756183747
train,1,PUNCT,27,9.540636042402827
train,1,SCONJ,5,1.7667844522968197
train,1,VERB,31,10.954063604240282
train,1,X,1,0.35335689045936397
