split,label,pos,count,percentage
test,0,ADJ,111,3.2898636633076466
test,0,ADP,283,8.387670420865442
test,0,ADV,75,2.222880853586248
test,0,AUX,263,7.794902193242442
test,0,CCONJ,142,4.208654416123296
test,0,DET,412,12.211025489033787
test,0,INTJ,27,0.8002371072910492
test,0,NOUN,485,14.374629519857736
test,0,NUM,31,0.918790752815649
test,0,PART,51,1.5115589804386484
test,0,PRON,273,8.091286307053942
test,0,PROPN,642,19.02786010669828
test,0,PUNCT,142,4.208654416123296
test,0,SCONJ,46,1.3633669235328987
test,0,VERB,391,11.588618850029638
test,1,ADJ,64,2.272727272727273
test,1,ADP,207,7.3508522727272725
test,1,ADV,85,3.018465909090909
test,1,AUX,196,6.9602272727272725
test,1,CCONJ,99,3.515625
test,1,DET,252,8.948863636363637
test,1,INTJ,48,1.7045454545454546
test,1,NOUN,318,11.292613636363637
test,1,NUM,12,0.42613636363636365
test,1,PART,62,2.2017045454545454
test,1,PRON,312,11.079545454545455
test,1,PROPN,590,20.951704545454547
test,1,PUNCT,193,6.853693181818182
test,1,SCONJ,35,1.2428977272727273
test,1,VERB,341,12.109375
test,1,X,2,0.07102272727272728
train,0,ADJ,204,2.7755102040816326
train,0,ADP,669,9.10204081632653
train,0,ADV,163,2.2176870748299318
train,0,AUX,552,7.510204081632653
train,0,CCONJ,244,3.3197278911564627
train,0,DET,894,12.16326530612245
train,0,INTJ,75,1.0204081632653061
train,0,NOUN,1056,14.36734693877551
train,0,NUM,62,0.8435374149659864
train,0,PART,119,1.619047619047619
train,0,PRON,637,8.666666666666666
train,0,PROPN,1419,19.306122448979593
train,0,PUNCT,334,4.54421768707483
train,0,SCONJ,82,1.1156462585034013
train,0,VERB,838,11.401360544217686
train,0,X,2,0.027210884353741496
train,1,ADJ,132,2.028584601198709
train,1,ADP,470,7.222990625480252
train,1,ADV,209,3.2119256185646226
train,1,AUX,401,6.162594129399109
train,1,CCONJ,222,3.4117104656523742
train,1,DET,619,9.512832334409097
train,1,INTJ,85,1.306285538650684
train,1,NOUN,782,12.017826955586292
train,1,NUM,37,0.5686184109420624
train,1,PART,85,1.306285538650684
train,1,PRON,670,10.296603657599508
train,1,PROPN,1490,22.898417089288458
train,1,PUNCT,552,8.483171968649147
train,1,SCONJ,58,0.8913477793145843
train,1,VERB,690,10.603964960811433
train,1,X,5,0.0768403258029814
