label,VERB,PRON,NOUN,ADJ,ADV
0,1.4705882352941178,1.0392156862745099,1.5784313725490196,0.28431372549019607,0.30392156862745096
1,1.375,1.6057692307692308,1.5384615384615385,0.23076923076923078,0.3076923076923077
