split,label,pos,count,percentage
test,0,ADJ,133,3.2847616695480366
test,0,ADP,370,9.138058779945666
test,0,ADV,88,2.1733761422573474
test,0,AUX,317,7.829093603358854
test,0,CCONJ,184,4.544331933810818
test,0,DET,489,12.077056063225488
test,0,INTJ,31,0.7656211410224747
test,0,NOUN,578,14.27512966164485
test,0,NUM,34,0.8397135095085206
test,0,PART,60,1.4818473697209187
test,0,PRON,325,8.026673252654977
test,0,PROPN,755,18.64657940232156
test,0,PUNCT,172,4.247962459866634
test,0,SCONJ,52,1.2842677204247963
test,0,VERB,461,11.385527290689058
test,1,ADJ,82,2.2860328965709504
test,1,ADP,271,7.55505993866741
test,1,ADV,119,3.3175355450236967
test,1,AUX,235,6.551435740172846
test,1,CCONJ,119,3.3175355450236967
test,1,DET,320,8.921103986618345
test,1,INTJ,55,1.533314747700028
test,1,NOUN,420,11.708948982436576
test,1,NUM,15,0.41817674937273486
test,1,PART,80,2.230275996654586
test,1,PRON,401,11.179258433231112
test,1,PROPN,759,21.159743518260385
test,1,PUNCT,240,6.690827989963758
test,1,SCONJ,36,1.0036241984945637
test,1,VERB,431,12.015611931976583
test,1,X,4,0.1115137998327293
train,0,ADJ,256,2.8495102404274264
train,0,ADP,807,8.982635796972396
train,0,ADV,199,2.215048975957257
train,0,AUX,693,7.713713268032057
train,0,CCONJ,291,3.239091718610864
train,0,DET,1086,12.088156723063223
train,0,INTJ,90,1.0017809439002672
train,0,NOUN,1282,14.269813000890473
train,0,NUM,72,0.8014247551202137
train,0,PART,148,1.6473731077471059
train,0,PRON,812,9.038290293855743
train,0,PROPN,1712,19.056099732858414
train,0,PUNCT,390,4.341050756901158
train,0,SCONJ,107,1.1910062333036509
train,0,VERB,1037,11.542742653606412
train,0,X,2,0.02226179875333927
train,1,ADJ,163,2.006647790225286
train,1,ADP,580,7.140219130862982
train,1,ADV,279,3.4346916163978825
train,1,AUX,503,6.192293487627723
train,1,CCONJ,278,3.4223808937584637
train,1,DET,754,9.282284870121876
train,1,INTJ,110,1.3541794903360826
train,1,NOUN,973,11.978333128154622
train,1,NUM,50,0.6155361319709467
train,1,PART,110,1.3541794903360826
train,1,PRON,862,10.611842915179121
train,1,PROPN,1821,22.41782592638188
train,1,PUNCT,675,8.30973778160778
train,1,SCONJ,74,0.9109934753170011
train,1,VERB,884,10.882678813246338
train,1,X,7,0.08617505847593254
