label,VERB,PRON,NOUN,ADJ,ADV
0,0.6,0.4,0.6666666666666666,0.16666666666666666,0.25
1,0.7027027027027027,0.5405405405405406,0.5135135135135135,0.08108108108108109,0.3108108108108108
