split,label,pos,count,percentage
test,0,ADJ,129,3.185971844899975
test,0,ADP,366,9.039268955297604
test,0,ADV,87,2.148678686095332
test,0,AUX,317,7.829093603358854
test,0,CCONJ,181,4.470239565324771
test,0,DET,492,12.151148431711533
test,0,INTJ,30,0.7409236848604593
test,0,NOUN,582,14.373919486292912
test,0,NUM,35,0.8644109656705359
test,0,PART,63,1.5559397382069646
test,0,PRON,327,8.076068164979008
test,0,PROPN,757,18.695974314645593
test,0,PUNCT,169,4.1738700913805875
test,0,SCONJ,55,1.3583600889108423
test,0,VERB,459,11.33613237836503
test,1,ADJ,82,2.2860328965709504
test,1,ADP,267,7.443546138834681
test,1,ADV,118,3.289657095065514
test,1,AUX,236,6.579314190131028
test,1,CCONJ,120,3.345413994981879
test,1,DET,321,8.948982436576527
test,1,INTJ,56,1.5611931976582103
test,1,NOUN,423,11.792584332311124
test,1,NUM,17,0.47393364928909953
test,1,PART,80,2.230275996654586
test,1,PRON,397,11.067744633398384
test,1,PROPN,755,21.048229718427656
test,1,PUNCT,237,6.607192640089211
test,1,SCONJ,40,1.115137998327293
test,1,VERB,434,12.09924728185113
test,1,X,4,0.1115137998327293
train,0,ADJ,257,2.860641139804096
train,0,ADP,806,8.971504897595725
train,0,ADV,198,2.203918076580588
train,0,AUX,699,7.780498664292074
train,0,CCONJ,287,3.194568121104185
train,0,DET,1085,12.077025823686554
train,0,INTJ,90,1.0017809439002672
train,0,NOUN,1287,14.32546749777382
train,0,NUM,72,0.8014247551202137
train,0,PART,149,1.6585040071237755
train,0,PRON,819,9.116206589492432
train,0,PROPN,1711,19.044968833481747
train,0,PUNCT,392,4.363312555654497
train,0,SCONJ,106,1.1798753339269814
train,0,VERB,1024,11.398040961709706
train,0,X,2,0.02226179875333927
train,1,ADJ,164,2.018958512864705
train,1,ADP,584,7.189462021420657
train,1,ADV,277,3.410070171119045
train,1,AUX,507,6.241536378185399
train,1,CCONJ,274,3.373138003200788
train,1,DET,760,9.35614920595839
train,1,INTJ,110,1.3541794903360826
train,1,NOUN,984,12.113751077188232
train,1,NUM,50,0.6155361319709467
train,1,PART,109,1.3418687676966639
train,1,PRON,865,10.648775083097378
train,1,PROPN,1802,22.18392219623292
train,1,PUNCT,666,8.19894127785301
train,1,SCONJ,75,0.92330419795642
train,1,VERB,889,10.944232426443433
train,1,X,7,0.08617505847593254
