split,label,pos,count,percentage
test,0,ADJ,117,3.265420039073402
test,0,ADP,326,9.098520792631872
test,0,ADV,79,2.2048562656991346
test,0,AUX,278,7.7588612894222715
test,0,CCONJ,169,4.716717834217136
test,0,DET,448,12.503488696622941
test,0,INTJ,30,0.8372871895060006
test,0,NOUN,506,14.122243929667876
test,0,NUM,33,0.9210159084566006
test,0,PART,50,1.3954786491766675
test,0,PRON,303,8.456600614010606
test,0,PROPN,649,18.113312866313144
test,0,PUNCT,149,4.15852637454647
test,0,SCONJ,49,1.3675690761931343
test,0,VERB,397,11.080100474462741
test,1,ADJ,78,2.408150663785119
test,1,ADP,238,7.347946897190491
test,1,ADV,107,3.3034887310898426
test,1,AUX,217,6.699598641556036
test,1,CCONJ,110,3.396109910466193
test,1,DET,277,8.55202222908305
test,1,INTJ,48,1.4819388700216116
test,1,NOUN,379,11.701142327878975
test,1,NUM,14,0.4322321704229701
test,1,PART,76,2.346403210867552
test,1,PRON,355,10.960172892868169
test,1,PROPN,701,21.642482247607287
test,1,PUNCT,215,6.637851188638469
test,1,SCONJ,37,1.1423278789749922
test,1,VERB,384,11.855510960172893
test,1,X,3,0.09262117937635073
train,0,ADJ,225,2.838400403683613
train,0,ADP,705,8.893654598208654
train,0,ADV,181,2.283335435852151
train,0,AUX,614,7.745679323829949
train,0,CCONJ,266,3.3556200327992936
train,0,DET,949,11.971742147092217
train,0,INTJ,85,1.0722845969471426
train,0,NOUN,1136,14.33076826037593
train,0,NUM,60,0.7569067743156301
train,0,PART,129,1.6273495647786047
train,0,PRON,725,9.145956856313864
train,0,PROPN,1502,18.947899583701275
train,0,PUNCT,346,4.364829065220134
train,0,SCONJ,89,1.1227450485681847
train,0,VERB,913,11.517598082502838
train,0,X,2,0.025230225810521003
train,1,ADJ,147,2.016184336853655
train,1,ADP,529,7.255520504731861
train,1,ADV,256,3.5111781648607874
train,1,AUX,450,6.171992867919353
train,1,CCONJ,254,3.4837470854478125
train,1,DET,673,9.230558222466055
train,1,INTJ,101,1.3852695103552324
train,1,NOUN,857,11.754217528459744
train,1,NUM,41,0.5623371279659855
train,1,PART,104,1.4264161294746949
train,1,PRON,773,10.602112193114799
train,1,PROPN,1626,22.301467562748595
train,1,PUNCT,613,8.407625840076808
train,1,SCONJ,62,0.8503634618022219
train,1,VERB,800,10.97243176518996
train,1,X,5,0.06857769853243725
