split,label,pos,count,percentage
test,0,ADJ,127,3.2978447156582704
test,0,ADP,350,9.088548428979486
test,0,ADV,83,2.1552843417294207
test,0,AUX,294,7.634380680342768
test,0,CCONJ,175,4.544274214489743
test,0,DET,474,12.308491300960789
test,0,INTJ,31,0.8049857179953259
test,0,NOUN,562,14.593612048818489
test,0,NUM,34,0.8828875616722929
test,0,PART,54,1.4022331861854065
test,0,PRON,315,8.179693586081537
test,0,PROPN,715,18.566606076343806
test,0,PUNCT,163,4.232666839781875
test,0,SCONJ,54,1.4022331861854065
test,0,VERB,420,10.906258114775383
test,1,ADJ,78,2.3919043238270468
test,1,ADP,243,7.451701931922723
test,1,ADV,110,3.3731984053971176
test,1,AUX,219,6.7157313707451705
test,1,CCONJ,108,3.311867525298988
test,1,DET,282,8.647654093836247
test,1,INTJ,46,1.4106102422569764
test,1,NOUN,389,11.92885617908617
test,1,NUM,15,0.45998160073597055
test,1,PART,79,2.4225697638761114
test,1,PRON,348,10.671573137074517
test,1,PROPN,701,21.496473474394357
test,1,PUNCT,219,6.7157313707451705
test,1,SCONJ,38,1.1652867218644587
test,1,VERB,383,11.744863538791781
test,1,X,3,0.09199632014719411
train,0,ADJ,239,2.8418549346016646
train,0,ADP,744,8.846611177170036
train,0,ADV,196,2.330558858501784
train,0,AUX,644,7.657550535077289
train,0,CCONJ,276,3.281807372175981
train,0,DET,1019,12.116527942925089
train,0,INTJ,88,1.0463733650416172
train,0,NOUN,1214,14.435196195005945
train,0,NUM,65,0.7728894173602854
train,0,PART,133,1.581450653983353
train,0,PRON,742,8.82282996432818
train,0,PROPN,1610,19.14387633769322
train,0,PUNCT,379,4.50653983353151
train,0,SCONJ,93,1.1058263971462545
train,0,VERB,966,11.486325802615934
train,0,X,2,0.023781212841854936
train,1,ADJ,153,2.064498718121711
train,1,ADP,544,7.3404398866549725
train,1,ADV,255,3.440831196869518
train,1,AUX,452,6.099041964647146
train,1,CCONJ,260,3.508298475239509
train,1,DET,685,9.243017136688707
train,1,INTJ,100,1.3493455673998112
train,1,NOUN,896,12.090136283902307
train,1,NUM,43,0.5802185939819188
train,1,PART,105,1.4168128457698017
train,1,PRON,755,10.187559033868574
train,1,PROPN,1676,22.615031709620833
train,1,PUNCT,626,8.446903251922818
train,1,SCONJ,65,0.8770746188098772
train,1,VERB,791,10.673323438132506
train,1,X,5,0.06746727836999056
