label,VERB,PRON,NOUN,ADJ,ADV
0,13.166666666666666,9.991228070175438,16.359649122807017,3.3684210526315788,2.56140350877193
1,10.721311475409836,10.352459016393443,11.532786885245901,2.0163934426229506,3.221311475409836
