split,label,pos,count,percentage
test,0,ADJ,9,6.617647058823529
test,0,ADP,13,9.558823529411764
test,0,ADV,4,2.9411764705882355
test,0,AUX,5,3.676470588235294
test,0,CCONJ,2,1.4705882352941178
test,0,DET,21,15.441176470588236
test,0,INTJ,3,2.2058823529411766
test,0,NOUN,20,14.705882352941176
test,0,NUM,3,2.2058823529411766
test,0,PRON,13,9.558823529411764
test,0,PROPN,21,15.441176470588236
test,0,PUNCT,3,2.2058823529411766
test,0,SCONJ,1,0.7352941176470589
test,0,VERB,18,13.235294117647058
test,1,ADJ,5,6.024096385542169
test,1,ADP,3,3.6144578313253013
test,1,ADV,1,1.2048192771084338
test,1,DET,11,13.25301204819277
test,1,INTJ,1,1.2048192771084338
test,1,NOUN,12,14.457831325301205
test,1,PART,1,1.2048192771084338
test,1,PRON,11,13.25301204819277
test,1,PROPN,21,25.301204819277107
test,1,PUNCT,9,10.843373493975903
test,1,SCONJ,1,1.2048192771084338
test,1,VERB,7,8.433734939759036
train,0,ADJ,16,6.0606060606060606
train,0,ADP,24,9.090909090909092
train,0,ADV,3,1.1363636363636365
train,0,AUX,16,6.0606060606060606
train,0,CCONJ,8,3.0303030303030303
train,0,DET,31,11.742424242424242
train,0,INTJ,1,0.3787878787878788
train,0,NOUN,33,12.5
train,0,NUM,1,0.3787878787878788
train,0,PART,3,1.1363636363636365
train,0,PRON,21,7.954545454545454
train,0,PROPN,51,19.318181818181817
train,0,PUNCT,15,5.681818181818182
train,0,SCONJ,3,1.1363636363636365
train,0,VERB,38,14.393939393939394
train,1,ADJ,8,4.705882352941177
train,1,ADP,14,8.235294117647058
train,1,ADV,11,6.470588235294118
train,1,AUX,8,4.705882352941177
train,1,CCONJ,6,3.5294117647058822
train,1,DET,17,10.0
train,1,INTJ,2,1.1764705882352942
train,1,NOUN,19,11.176470588235293
train,1,NUM,2,1.1764705882352942
train,1,PART,1,0.5882352941176471
train,1,PRON,17,10.0
train,1,PROPN,32,18.823529411764707
train,1,PUNCT,14,8.235294117647058
train,1,SCONJ,1,0.5882352941176471
train,1,VERB,18,10.588235294117647
