split,label,pos,count,percentage
test,0,ADJ,24,2.9593094944512948
test,0,ADP,68,8.384710234278668
test,0,ADV,10,1.2330456226880395
test,0,AUX,70,8.631319358816276
test,0,CCONJ,27,3.3292231812577064
test,0,DET,97,11.960542540073982
test,0,INTJ,6,0.7398273736128237
test,0,NOUN,118,14.549938347718866
test,0,NUM,6,0.7398273736128237
test,0,PART,16,1.972872996300863
test,0,PRON,77,9.494451294697903
test,0,PROPN,154,18.988902589395806
test,0,PUNCT,27,3.3292231812577064
test,0,SCONJ,11,1.3563501849568433
test,0,VERB,100,12.330456226880395
test,1,ADJ,18,2.107728337236534
test,1,ADP,62,7.259953161592506
test,1,ADV,30,3.51288056206089
test,1,AUX,63,7.377049180327869
test,1,CCONJ,31,3.629976580796253
test,1,DET,73,8.548009367681498
test,1,INTJ,15,1.756440281030445
test,1,NOUN,106,12.412177985948478
test,1,NUM,2,0.234192037470726
test,1,PART,19,2.2248243559718968
test,1,PRON,102,11.943793911007026
test,1,PROPN,168,19.672131147540984
test,1,PUNCT,59,6.908665105386417
test,1,SCONJ,8,0.936768149882904
test,1,VERB,98,11.475409836065573
train,0,ADJ,66,3.4773445732349844
train,0,ADP,174,9.167544783983141
train,0,ADV,47,2.476290832455216
train,0,AUX,146,7.6923076923076925
train,0,CCONJ,67,3.530031612223393
train,0,DET,217,11.433087460484721
train,0,INTJ,17,0.8956796628029505
train,0,NOUN,277,14.594309799789253
train,0,NUM,13,0.684931506849315
train,0,PART,32,1.6859852476290833
train,0,PRON,184,9.69441517386723
train,0,PROPN,335,17.650158061116965
train,0,PUNCT,77,4.056902002107481
train,0,SCONJ,19,1.0010537407797682
train,0,VERB,226,11.9072708113804
train,0,X,1,0.05268703898840885
train,1,ADJ,42,2.3516237402015676
train,1,ADP,127,7.110862262038074
train,1,ADV,61,3.41545352743561
train,1,AUX,115,6.438969764837626
train,1,CCONJ,58,3.2474804031354982
train,1,DET,160,8.958566629339305
train,1,INTJ,34,1.9036954087346025
train,1,NOUN,213,11.926091825307951
train,1,NUM,8,0.4479283314669653
train,1,PART,24,1.343784994400896
train,1,PRON,223,12.486002239641657
train,1,PROPN,368,20.604703247480405
train,1,PUNCT,126,7.054871220604703
train,1,SCONJ,16,0.8958566629339306
train,1,VERB,209,11.702127659574469
train,1,X,2,0.11198208286674133
