label,VERB,PRON,NOUN,ADJ,ADV
0,11.692982456140351,8.868421052631579,14.385964912280702,2.982456140350877,2.324561403508772
1,9.78688524590164,9.450819672131148,10.180327868852459,1.8032786885245902,2.819672131147541
