label,VERB,PRON,NOUN,ADJ,ADV
0,13.482456140350877,10.280701754385966,16.86842105263158,3.508771929824561,0.0
1,11.057377049180328,10.581967213114755,11.745901639344263,2.0737704918032787,0.0
