split,label,pos,count,percentage
test,0,ADJ,135,3.2983141949670167
test,0,ADP,376,9.186415831908135
test,0,ADV,89,2.1744441729782555
test,0,AUX,324,7.915954067920841
test,0,CCONJ,182,4.446616173955534
test,0,DET,499,12.191546542878084
test,0,INTJ,31,0.7573906669924261
test,0,NOUN,585,14.292694844857072
test,0,NUM,36,0.8795504519912045
test,0,PART,62,1.5147813339848522
test,0,PRON,327,7.989249938920108
test,0,PROPN,761,18.592719276814073
test,0,PUNCT,169,4.12900073295871
test,0,SCONJ,54,1.3193256779868068
test,0,VERB,463,11.31199609088688
test,1,ADJ,79,2.225979149056072
test,1,ADP,265,7.466892082276698
test,1,ADV,117,3.2967032967032965
test,1,AUX,230,6.480698788391096
test,1,CCONJ,120,3.3812341504649197
test,1,DET,316,8.903916596224288
test,1,INTJ,54,1.521555367709214
test,1,NOUN,417,11.749788672865597
test,1,NUM,17,0.47900817131586365
test,1,PART,81,2.2823330515638207
test,1,PRON,392,11.045364891518737
test,1,PROPN,754,21.245421245421245
test,1,PUNCT,233,6.565229642152719
test,1,SCONJ,37,1.0425471963933501
test,1,VERB,433,12.200619892927586
test,1,X,4,0.11270780501549732
train,0,ADJ,261,2.8871681415929205
train,0,ADP,814,9.004424778761061
train,0,ADV,197,2.1792035398230087
train,0,AUX,694,7.676991150442478
train,0,CCONJ,293,3.2411504424778763
train,0,DET,1091,12.06858407079646
train,0,INTJ,89,0.9845132743362832
train,0,NOUN,1293,14.303097345132743
train,0,NUM,72,0.7964601769911505
train,0,PART,145,1.6039823008849559
train,0,PRON,813,8.993362831858407
train,0,PROPN,1739,19.236725663716815
train,0,PUNCT,394,4.3584070796460175
train,0,SCONJ,109,1.2057522123893805
train,0,VERB,1034,11.438053097345133
train,0,X,2,0.022123893805309734
train,1,ADJ,161,2.009987515605493
train,1,ADP,579,7.228464419475656
train,1,ADV,264,3.295880149812734
train,1,AUX,489,6.104868913857678
train,1,CCONJ,272,3.3957553058676653
train,1,DET,756,9.438202247191011
train,1,INTJ,109,1.3607990012484394
train,1,NOUN,968,12.084893882646691
train,1,NUM,47,0.5867665418227216
train,1,PART,108,1.348314606741573
train,1,PRON,855,10.674157303370787
train,1,PROPN,1779,22.209737827715355
train,1,PUNCT,669,8.352059925093632
train,1,SCONJ,75,0.9363295880149812
train,1,VERB,872,10.886392009987516
train,1,X,7,0.08739076154806492
