split,label,pos,count,percentage
test,0,ADJ,13,3.8922155688622753
test,0,ADP,25,7.485029940119761
test,0,ADV,5,1.4970059880239521
test,0,AUX,24,7.18562874251497
test,0,CCONJ,24,7.18562874251497
test,0,DET,39,11.676646706586826
test,0,INTJ,3,0.8982035928143712
test,0,NOUN,48,14.37125748502994
test,0,NUM,3,0.8982035928143712
test,0,PART,2,0.5988023952095808
test,0,PRON,39,11.676646706586826
test,0,PROPN,49,14.67065868263473
test,0,PUNCT,15,4.491017964071856
test,0,SCONJ,6,1.7964071856287425
test,0,VERB,39,11.676646706586826
test,1,ADJ,7,1.7114914425427872
test,1,ADP,35,8.557457212713937
test,1,ADV,11,2.6894865525672373
test,1,AUX,35,8.557457212713937
test,1,CCONJ,13,3.1784841075794623
test,1,DET,39,9.535452322738386
test,1,INTJ,8,1.9559902200488997
test,1,NOUN,54,13.202933985330073
test,1,NUM,4,0.9779951100244498
test,1,PART,9,2.2004889975550124
test,1,PRON,50,12.224938875305623
test,1,PROPN,69,16.87041564792176
test,1,PUNCT,21,5.134474327628362
test,1,SCONJ,3,0.7334963325183375
test,1,VERB,50,12.224938875305623
test,1,X,1,0.24449877750611246
train,0,ADJ,31,3.6992840095465396
train,0,ADP,62,7.398568019093079
train,0,ADV,28,3.341288782816229
train,0,AUX,55,6.563245823389021
train,0,CCONJ,33,3.9379474940334127
train,0,DET,98,11.694510739856803
train,0,INTJ,7,0.8353221957040573
train,0,NOUN,111,13.24582338902148
train,0,NUM,10,1.1933174224343674
train,0,PART,10,1.1933174224343674
train,0,PRON,102,12.171837708830548
train,0,PROPN,143,17.064439140811455
train,0,PUNCT,33,3.9379474940334127
train,0,SCONJ,10,1.1933174224343674
train,0,VERB,104,12.410501193317423
train,0,X,1,0.11933174224343675
train,1,ADJ,16,1.8140589569160999
train,1,ADP,54,6.122448979591836
train,1,ADV,26,2.947845804988662
train,1,AUX,61,6.916099773242631
train,1,CCONJ,32,3.6281179138321997
train,1,DET,79,8.956916099773242
train,1,INTJ,14,1.5873015873015872
train,1,NOUN,105,11.904761904761905
train,1,NUM,6,0.6802721088435374
train,1,PART,15,1.7006802721088434
train,1,PRON,117,13.26530612244898
train,1,PROPN,172,19.501133786848072
train,1,PUNCT,70,7.936507936507937
train,1,SCONJ,10,1.1337868480725624
train,1,VERB,103,11.678004535147393
train,1,X,2,0.22675736961451248
