split,label,pos,count,percentage
test,0,ADJ,19,3.1561461794019934
test,0,ADP,51,8.471760797342192
test,0,ADV,10,1.6611295681063123
test,0,AUX,33,5.48172757475083
test,0,CCONJ,22,3.654485049833887
test,0,DET,89,14.784053156146179
test,0,INTJ,1,0.16611295681063123
test,0,NOUN,96,15.946843853820598
test,0,NUM,10,1.6611295681063123
test,0,PART,9,1.495016611295681
test,0,PRON,46,7.641196013289036
test,0,PROPN,122,20.26578073089701
test,0,PUNCT,23,3.820598006644518
test,0,SCONJ,8,1.3289036544850499
test,0,VERB,63,10.465116279069768
test,1,ADJ,11,2.5522041763341066
test,1,ADP,32,7.424593967517401
test,1,ADV,13,3.0162412993039442
test,1,AUX,34,7.888631090487239
test,1,CCONJ,9,2.0881670533642693
test,1,DET,44,10.208816705336426
test,1,INTJ,5,1.160092807424594
test,1,NOUN,53,12.296983758700696
test,1,NUM,2,0.46403712296983757
test,1,PART,10,2.320185614849188
test,1,PRON,48,11.136890951276103
test,1,PROPN,76,17.633410672853827
test,1,PUNCT,25,5.800464037122969
test,1,SCONJ,1,0.23201856148491878
test,1,VERB,68,15.777262180974478
train,0,ADJ,44,3.330809992429977
train,0,ADP,123,9.3111279333838
train,0,ADV,16,1.2112036336109009
train,0,AUX,99,7.494322482967449
train,0,CCONJ,34,2.5738077214231643
train,0,DET,157,11.884935654806965
train,0,INTJ,14,1.0598031794095382
train,0,NOUN,207,15.66994700984103
train,0,NUM,12,0.9084027252081757
train,0,PART,24,1.8168054504163513
train,0,PRON,124,9.386828160484482
train,0,PROPN,246,18.6222558667676
train,0,PUNCT,53,4.012112036336109
train,0,SCONJ,8,0.6056018168054504
train,0,VERB,160,12.112036336109009
train,1,ADJ,20,1.996007984031936
train,1,ADP,83,8.283433133732535
train,1,ADV,28,2.7944111776447107
train,1,AUX,60,5.9880239520958085
train,1,CCONJ,33,3.2934131736526946
train,1,DET,104,10.379241516966069
train,1,INTJ,8,0.7984031936127745
train,1,NOUN,136,13.572854291417165
train,1,NUM,3,0.2994011976047904
train,1,PART,16,1.596806387225549
train,1,PRON,103,10.27944111776447
train,1,PROPN,204,20.35928143712575
train,1,PUNCT,71,7.0858283433133735
train,1,SCONJ,7,0.6986027944111777
train,1,VERB,124,12.375249500998004
train,1,X,2,0.1996007984031936
