split,label,pos,count,percentage
test,0,ADJ,2,2.1739130434782608
test,0,ADP,7,7.608695652173913
test,0,AUX,8,8.695652173913043
test,0,CCONJ,3,3.260869565217391
test,0,DET,11,11.956521739130435
test,0,INTJ,1,1.0869565217391304
test,0,NOUN,11,11.956521739130435
test,0,NUM,2,2.1739130434782608
test,0,PART,1,1.0869565217391304
test,0,PRON,11,11.956521739130435
test,0,PROPN,20,21.73913043478261
test,0,PUNCT,3,3.260869565217391
test,0,SCONJ,1,1.0869565217391304
test,0,VERB,11,11.956521739130435
test,1,ADJ,1,0.8264462809917356
test,1,ADP,10,8.264462809917354
test,1,ADV,6,4.958677685950414
test,1,AUX,12,9.917355371900827
test,1,CCONJ,2,1.6528925619834711
test,1,DET,9,7.43801652892562
test,1,INTJ,2,1.6528925619834711
test,1,NOUN,13,10.743801652892563
test,1,PART,3,2.479338842975207
test,1,PRON,8,6.6115702479338845
test,1,PROPN,26,21.487603305785125
test,1,PUNCT,12,9.917355371900827
test,1,SCONJ,1,0.8264462809917356
test,1,VERB,16,13.223140495867769
train,0,ADJ,8,3.8461538461538463
train,0,ADP,20,9.615384615384615
train,0,ADV,7,3.3653846153846154
train,0,AUX,13,6.25
train,0,CCONJ,12,5.769230769230769
train,0,DET,22,10.576923076923077
train,0,INTJ,3,1.4423076923076923
train,0,NOUN,22,10.576923076923077
train,0,NUM,4,1.9230769230769231
train,0,PART,5,2.4038461538461537
train,0,PRON,25,12.01923076923077
train,0,PROPN,37,17.78846153846154
train,0,PUNCT,7,3.3653846153846154
train,0,SCONJ,4,1.9230769230769231
train,0,VERB,19,9.134615384615385
train,1,ADJ,11,3.8869257950530036
train,1,ADP,9,3.1802120141342756
train,1,ADV,12,4.240282685512367
train,1,AUX,21,7.420494699646643
train,1,CCONJ,11,3.8869257950530036
train,1,DET,23,8.12720848056537
train,1,INTJ,5,1.7667844522968197
train,1,NOUN,30,10.60070671378092
train,1,NUM,1,0.35335689045936397
train,1,PART,7,2.4734982332155475
train,1,PRON,36,12.720848056537102
train,1,PROPN,58,20.49469964664311
train,1,PUNCT,25,8.8339222614841
train,1,SCONJ,2,0.7067137809187279
train,1,VERB,32,11.307420494699647
